ALARM ID,0,,,,,
DATE,2023/4/27,12:13:16,,,,
,,,,,,
No,DATE,TIME,COUNT,STATUS,ALARM No,MESSAGE
2144,2022/07/25,09:34:27,466,ON,34,ワーク無し異常
2145,2022/07/25,09:31:58,465,ON,34,ワーク無し異常
2146,2022/07/25,09:06:09,98,ON,0,安全クラッチ異常
2147,2022/07/25,09:02:20,348,ON,4,首下位置不良
2148,2022/07/25,09:02:01,606,ON,2,横穴未貫通異常
2149,2022/07/22,17:09:25,464,ON,34,ワーク無し異常
2150,2022/07/22,13:43:07,605,ON,2,横穴未貫通異常
2151,2022/07/22,13:38:52,463,ON,34,ワーク無し異常
2152,2022/07/22,11:32:51,604,ON,2,横穴未貫通異常
2153,2022/07/22,11:06:57,347,ON,4,首下位置不良
2154,2022/07/22,10:36:39,462,ON,34,ワーク無し異常
2155,2022/07/22,09:05:39,346,ON,4,首下位置不良
2156,2022/07/22,09:05:22,603,ON,2,横穴未貫通異常
2157,2022/07/21,19:08:57,461,ON,34,ワーク無し異常
2158,2022/07/21,18:10:48,602,ON,2,横穴未貫通異常
2159,2022/07/21,17:31:46,460,ON,34,ワーク無し異常
2160,2022/07/21,16:44:54,459,ON,34,ワーク無し異常
2161,2022/07/21,16:39:22,458,ON,34,ワーク無し異常
2162,2022/07/21,14:59:08,457,ON,34,ワーク無し異常
2163,2022/07/21,13:47:19,456,ON,34,ワーク無し異常
2164,2022/07/20,16:12:37,455,ON,34,ワーク無し異常
2165,2022/07/20,14:03:30,454,ON,34,ワーク無し異常
2166,2022/07/20,13:07:02,453,ON,34,ワーク無し異常
2167,2022/07/20,11:51:11,345,ON,4,首下位置不良
2168,2022/07/19,19:42:36,452,ON,34,ワーク無し異常
2169,2022/07/19,18:51:33,344,ON,4,首下位置不良
2170,2022/07/13,13:28:51,451,ON,34,ワーク無し異常
2171,2022/07/13,12:40:02,601,ON,2,横穴未貫通異常
